       MD              Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace      
       ft       
  11832.50000000       0.05882612       0.05874247       0.05865882       0.05857525       0.05852729       0.05853675       0.05854623       0.05855651       0.05857315       0.05859238       0.05861203       0.05863117       0.05863443       0.05863779       0.05864115       0.05864169 
  11833.00000000       0.05882033       0.05873942       0.05865850       0.05857768       0.05853123       0.05854016       0.05854912       0.05855887       0.05857490       0.05859351       0.05861253       0.05863104       0.05863412       0.05863730       0.05864047       0.05864090 
  11833.50000000       0.05881453       0.05873637       0.05865819       0.05858011       0.05853517       0.05854357       0.05855200       0.05856123       0.05857666       0.05859463       0.05861302       0.05863092       0.05863382       0.05863681       0.05863980       0.05864010 
  11834.00000000       0.05880873       0.05873331       0.05865788       0.05858254       0.05853911       0.05854699       0.05855489       0.05856359       0.05857842       0.05859576       0.05861352       0.05863080       0.05863351       0.05863632       0.05863912       0.05863930 
  11834.50000000       0.05880293       0.05873026       0.05865758       0.05858497       0.05854305       0.05855040       0.05855777       0.05856595       0.05858018       0.05859689       0.05861401       0.05863068       0.05863320       0.05863583       0.05863845       0.05863851 
  11835.00000000       0.05879714       0.05872720       0.05865727       0.05858740       0.05854699       0.05855381       0.05856066       0.05856831       0.05858194       0.05859802       0.05861451       0.05863056       0.05863290       0.05863534       0.05863778       0.05863771 
  11835.50000000       0.05879134       0.05872415       0.05865696       0.05858983       0.05855094       0.05855723       0.05856355       0.05857067       0.05858370       0.05859914       0.05861500       0.05863044       0.05863259       0.05863485       0.05863710       0.05863691 
  11836.00000000       0.05878554       0.05872110       0.05865664       0.05859227       0.05855488       0.05856064       0.05856644       0.05857303       0.05858546       0.05860027       0.05861550       0.05863031       0.05863228       0.05863436       0.05863642       0.05863611 
  11836.50000000       0.05877975       0.05871805       0.05865633       0.05859470       0.05855882       0.05856406       0.05856932       0.05857539       0.05858722       0.05860139       0.05861599       0.05863019       0.05863198       0.05863386       0.05863575       0.05863532 
  11837.00000000       0.05877395       0.05871500       0.05865603       0.05859713       0.05856276       0.05856747       0.05857221       0.05857775       0.05858897       0.05860252       0.05861649       0.05863007       0.05863167       0.05863338       0.05863507       0.05863452 
  11837.50000000       0.05876816       0.05871195       0.05865572       0.05859956       0.05856670       0.05857088       0.05857509       0.05858011       0.05859073       0.05860365       0.05861698       0.05862994       0.05863136       0.05863288       0.05863440       0.05863372 
  11838.00000000       0.05876236       0.05870889       0.05865541       0.05860199       0.05857064       0.05857430       0.05857798       0.05858247       0.05859249       0.05860478       0.05861748       0.05862982       0.05863106       0.05863239       0.05863373       0.05863293 
  11838.50000000       0.05875656       0.05870584       0.05865510       0.05860443       0.05857458       0.05857771       0.05858087       0.05858483       0.05859425       0.05860590       0.05861797       0.05862970       0.05863075       0.05863190       0.05863305       0.05863213 
  11839.00000000       0.05875077       0.05870279       0.05865479       0.05860686       0.05857852       0.05858112       0.05858376       0.05858719       0.05859601       0.05860703       0.05861847       0.05862958       0.05863044       0.05863141       0.05863237       0.05863133 
  11839.50000000       0.05874497       0.05869974       0.05865449       0.05860929       0.05858246       0.05858454       0.05858664       0.05858954       0.05859777       0.05860816       0.05861896       0.05862946       0.05863013       0.05863092       0.05863170       0.05863054 
